Customer ID,Segment
DJ043313,Coats
NV029738,Kitchen
YR055025,Frozen Meals
SQ071574,Prepared Meals
ZH079745,Accessories
DO025523,Seafood
OH032509,Baking
TD009755,Soups
US045450,Meat
AW088406,Condiments
FG060564,Pets
JY007290,Canned Goods
KK069748,Soups
UT013207,Home
HA090313,Seafood
ZF098306,Dairy
FD078136,Music
QF096912,Condiments
IZ073211,Crafts
GE053019,Prepared Foods
QL048248,Kitchen
LV060960,Bakery
HB059645,Frozen Foods
IH099008,Home
LP080507,Tools
VV076829,Beauty
CR059424,Garden
BM058105,Office
YU070239,Unknown
LM017638,Kitchen
QY062340,Outdoor
PC057283,Art Supplies
QN051171,Outdoor
LC077250,Baking
TS083873,Pets
XK072439,Kitchen
VX028173,Oils
FP038090,Kitchen
UV063745,Safety
DM054698,Seafood
EL070242,Dairy Alternatives
SO009542,Prepared Foods
MG007783,Condiments
LP059894,Dairy
BU033990,Outdoor
DX022833,Prepared Meals
JY097593,Breakfast
MK076865,Condiments
GP077979,Frozen Meals
QQ059392,Dresses
RV083774,Meat
OX048387,Canned Goods
NX088670,Toys
YJ015756,Pets
JG072775,Produce
ZM034419,Bakery
BB020953,Frozen
RF072447,Sauces
CG034263,Crafts
GK043092,Kitchen
UK082153,Home
TZ099066,Outdoor
GT005594,Snacks
EV065107,Health
SZ029532,Audio
IM075403,Spices
QX062132,Home
TS098639,Baking
AX054740,Beverages
AE024296,Photography
OH016251,Kitchen
XA062036,Spices
IZ094126,Fitness
RH048188,Condiments
FE028662,Snacks
XP049741,Snacks
CA092305,Deli Meats
CV044226,Home
VU047392,Sauces
UC058877,Beverages
OI095558,Kitchen
CK041353,Automotive
BF093479,Frozen Fruits
DI087025,Condiments
UB027570,Beverages
TF019952,Home
QM060761,Unknown
TK074212,Beauty
CA087927,Meat
SG092818,Kitchen
LU003631,Bottoms
PL002706,Salads
UE080086,Kitchen
FO008132,Accessories
IC026987,Kitchen
OP054297,Spices
JF061036,Snacks
WM070927,Meat
GA092044,Kitchen
ZL056677,Kitchen
SV030313,Meat Alternatives
UC085312,Frozen Foods
EJ059466,Pets
PA027980,Accessories
NK048338,Home
AG050253,Dairy
OC046156,Kitchen
HK072555,Audio
SH095800,Condiments
JG042163,Automotive
FD034574,Home
DF083156,Frozen Foods
JX055065,Footwear
YY087078,Audio
OI061305,Health Foods
KL084419,Office
LJ075741,Kitchen
AQ033032,Grains
LP023273,Baking
AN075311,Dresses
YP083426,Home
RP059991,Unknown
UQ049882,Pasta
HO086775,Home
KW017416,Bottoms
HJ050130,Snacks
QO062111,Health
JU048044,Beverages
QX016400,Prepared Meals
WI071300,Snacks
GZ035351,Meat & Poultry
US087233,Baking
OA052244,Fitness
OK043808,Bakery
JZ089997,Smart Home
CK083005,Automotive
HG033101,Frozen Meals
FM098914,Home
XJ082043,Snacks
BZ045826,Art Supplies
UC047864,Salads
SC055301,Loungewear
KZ042617,Pasta
LF075979,Kitchen
EL044114,Dairy
BZ088927,Meat
SN085002,Kitchen
PJ031624,Outdoor
NY090598,Oils
FC095125,Snacks
CZ004181,Outerwear
QZ089600,Clothing
TU064631,Baking
AY061394,Shirts
TR054229,Automotive
TK023470,Snacks
OJ049210,Snacks
FL054662,Photography
HK041507,Kitchen
EI027616,Vegetables
FN007735,Shirts
YC088606,Kitchen
UU075663,Condiments
OL020355,Outdoor
UV010061,Kitchen
SG097274,Unknown
AJ003421,Outdoor
GF026482,Kitchen
MA060866,Household
MX008191,Frozen
LG024852,Beverages
QR058320,Office
CY025899,Prepared Foods
TK088092,Toys
NL086524,Salads
LD096059,Produce
YH011937,Outerwear
GO076088,Grains
RN051669,Pets
TZ099846,Fitness
WY092784,Pets
OH098531,Snacks
MV007311,Snacks
IG077867,Electronics
FQ024636,Pets
JY020095,Grains
NA052444,Electronics
OM091153,Snacks
UM094767,Activewear
DJ066300,Condiments
ZH065754,Art Supplies
GW003708,Electronics
XL066851,Vegetables
GK088122,Bags
XS091814,Beverages
LK040897,Home
WV040740,Dressings
CG001092,Pets
UA060110,Baking
KR000333,Accessories
NN019484,Frozen
PD084839,Home
OO032057,Outdoor
VE086755,Salads
AW000325,Fitness
LC034128,Soups
YH045714,Electronics
TA036446,Grains
FR037207,Snacks
QA089218,Snacks
AX046378,Audio
JB052564,Art Supplies
WB059433,Breakfast
MM017598,Produce
VG058969,Outdoor
RJ046300,Automotive
OO062634,Kitchen
OB033197,Kitchen
SI053381,Produce
UG013203,Snacks
LS049340,Pets
CL067633,Kitchen
ZH061008,Fitness
IX039715,Electronics
OB074191,Condiments
TS039297,Home
NV092462,Prepared Foods
ZT086715,Canned Goods
NV060188,Music
SI003220,Kitchen
ME063747,Kitchen
UZ028511,Automotive
ZF020164,Bakery
UJ043492,Automotive
ZD095703,Photography
GV055568,Frozen Food
FJ049821,Beverages
BL076537,Pets
RT064781,Pets
KB092397,Office
JL050011,Kitchen
CG076713,Kitchen
CZ083315,Kitchen
YE044163,Swimwear
AF078949,Home
ZV093584,Audio
HO079227,Condiments
ZJ050605,Accessories
DJ087727,Garden
XY066839,Home
ME058029,Toys
PN036183,Home
JG096051,Snacks
NL047848,Kitchen
SJ025859,Snacks
YQ083054,Electronics
JC042029,Baking & Cooking
YR070298,Outdoor
XL017698,Kitchen
SF040905,Accessories
TS034023,Bakery
JH070204,Snacks
VI061284,Grocery
YD090839,Outdoor
ZQ065497,Frozen Foods
NA056903,Frozen Food
KE025009,Condiments
MA045531,Footwear
DA047575,Frozen Food
XX026724,Pets
GW042661,Frozen Meals
XK084035,Condiments
SG096213,Electronics
UG026055,Activewear
XH078296,Condiments
LZ095587,Pets
LZ083443,Shirts
PA048858,Produce
AG014651,Frozen Foods
YH040158,Toys
MA074281,Electronics
FT079747,Travel
QT088727,Frozen
ZQ045676,Snacks
XM074532,Salads
ZP026928,Accessories
JU085959,Unknown
IR094031,Garden
TF070491,Breakfast
YM047465,Condiments
PG079525,Frozen Meals
AZ097749,Jumpsuits
IK013443,Seafood
IF037644,Frozen Food
HI044398,Frozen Meals
BP016772,Kitchen
MK002208,Home
QO062851,Unknown
YH085150,Bakery
GR070523,Salads
PJ099279,Kitchen
HK049222,Beauty
BG072589,Condiments
AE076729,Kitchen
AH069084,Grains
RQ055132,Kitchen
RQ082421,Snacks
IT061679,Sauces
PK080557,Breakfast
JG035198,Jumpsuits
KH015426,Vegetables
FX069529,Fitness
IF077277,Produce
RZ079212,Baking
LP050897,Dressings
GF019997,Home
AV063578,Sports
WV001130,Electronics
SD037027,Grocery
DE093942,Kitchen
GU066312,Computers
AQ015573,Audio
UI020250,Kitchen
PP056665,Dried Fruits
QZ013436,Pets
NA010342,Snacks
AH060574,Outdoor
RW015098,Kitchen
SV034037,Accessories
MT002596,Spices
SL047615,Grains
KB076477,Art Supplies
CQ051926,Bicycles
CV007288,Seafood
LT049108,Canned Goods
ZM061425,Kitchen
BS075219,Toys
QL082704,Kitchen
LR026677,Health
SL061184,Salads
DW074081,Kitchen
YN075299,Canned Goods
RF005878,Accessories
ZV038034,Clothing
TV019546,Accessories
UR081132,Vegetables
SD010504,Prepared Foods
KC025675,Art Supplies
OG091659,Frozen Meals
DL026861,Frozen Meals
SB001054,Audio
VI016808,Home
OL048950,Garden
TD011297,Bakery
HM035476,Art Supplies
VO025473,Outdoor
VC032111,Snacks
TW080485,Outdoor
ZE037729,Frozen Vegetables
UG063094,Kitchen
UZ096866,Unknown
AF081406,Dried Fruits
VD004408,Condiments
NG031836,Dairy Alternatives
LN022552,Snacks
OG068846,Clothing
FO073314,Frozen
EU090141,Bakery
WV075860,Kitchen
SO001004,Accessories
HY060250,Smart Home
YE047840,Kitchen
YL098537,Toys
HJ021135,Outdoor
AH005126,Snacks
KS089471,Snacks
YW052155,Footwear
US055702,Frozen Foods
WQ033267,Snacks
US062486,Kitchen
AP076941,Shirts
CI016491,Art Supplies
PE007041,Bathroom
AG017135,Kitchen
MX018157,Home Appliances
ZS062362,Tools
DW053092,Kitchen
MS051122,Fitness
OE027642,Accessories
IG070051,Canned Goods
FW013431,Fresh Produce
PK080953,Home
MM075454,Art Supplies
PJ027942,Pasta
FN076092,Bicycles
ZM009503,Kitchen
FK039902,Sauces
SY051823,Garden
WS085391,Home
FA044334,Meal Kits
VR040181,Garden
EK090755,Health/Protein
BW098864,Snacks
IT088219,Home
KO057621,Outdoor
NL032516,Kitchen
WC043949,Produce
DH080370,Garden
OZ099579,Seafood
PN023944,Condiments
NL081205,Kitchen
YI047930,Condiments
VW009963,Activewear
WQ094918,Vegetables
AD054682,Accessories
QH037193,Dresses
CN094356,Snacks
XR085007,Fitness
TW029209,Dairy Alternatives
KQ072175,Prepared Meals
CS066814,Home
HW076370,Accessories
CZ009356,Produce
OY002886,Outdoor
JB022614,Garden
RB049175,Produce
KF048133,Condiments
GP053483,Fitness
KT041687,Kitchen
WN004765,Condiments
ML069632,Seafood
ZJ018433,Pets
XT069469,Salads
NT081466,Outdoor
PY003682,Spices
JT048775,Condiments
XG006421,Music
FT074164,Cereals
FK085428,Outdoor
QW034647,Beauty
WK099849,Dairy
YL095449,Garden
RB097774,Garden
OO085801,Travel
WF096329,Home
HS084606,Frozen Foods
NJ073993,Snacks
ME042096,Footwear
XG006059,Beauty
ME062104,Crafts
QS018606,Tools
BT031728,Electronics
OR009026,Crafts
WB058353,Condiments
YC027427,Clothing
QL040775,Canned Goods
EC080463,Condiments
XU049563,Kitchen
OH028417,Frozen Desserts
YF060077,Frozen
RW042738,Snacks
ME014195,Music
IB016089,Breakfast
KL022239,Snacks
VL071394,Electronics
PL073919,Snacks
GK087625,Accessories
RJ058904,Frozen
EZ055165,Dressings
KW036100,Office
EN087841,Kitchen
VK044451,Grains
JI000933,Kitchen
FV050103,Home
SL006746,Canned Goods
ZQ030073,Home
WV086487,Outdoor
CA078131,Home
WY082266,Garden
JN070864,Outdoor
EO054158,Kitchen
QR096555,Swimwear
XD096934,Produce
LC050287,Outdoor
GE031233,Prepared Meals
HR005479,Beverages
BD080494,Beauty
LX023667,Snacks
JQ035067,Kitchen
LA094791,Baking
IJ026402,Apps
BD038831,Produce
QX043684,Fitness
AS066653,Oils & Vinegars
ZC032160,Kitchen
FD025833,Canned Goods
DS093759,Sides
ZV091516,Outdoor
VL025064,Beverages
GA074475,Tools
QC085105,Frozen Foods
UI000151,Produce
OE077345,Travel
HW052335,Fitness
IR022880,Bottoms
EY074206,Outdoor
FB080216,Fitness
DK022311,Pasta
DG072872,Health
TO045175,Snacks
BC050160,Unknown
JW074901,Kitchen
NG075055,Bakery
QE059962,Accessories
GJ055955,Automotive
VJ069818,Canned Goods
QR056041,Kitchen
NV050560,Canned Goods
ZM032169,Art Supplies
JO061904,Kitchen
XX049076,Meat
RE023513,Home
NA073721,Garden
HM020831,Outdoor
UN086794,Produce
TW027989,Vegetables
LG038578,Toys
XE021531,Apps
UU060530,Unknown
FT097065,Office
EO008104,Outdoor
RR066857,Smart Home
DZ061534,Beverages
GJ053999,Desserts
WR022963,Electronics
GK091206,Home Appliances
XY062082,Unknown
SO064735,Produce
HO073301,Fresh Produce
FT036560,Bakery
MN012481,Kitchen
LB012571,Seafood
FL047636,Condiments
GM004998,Snacks
NW039508,Canned Goods
ZL004371,Fitness
KU087988,Home
HY001631,Garden
ZZ004203,Crafts
CA019856,Photography
VV074278,Baking
MA056448,Footwear
AQ075990,Fitness
LT014830,Kitchen
CU045471,Kitchen
OB015666,Beauty
TH080158,Frozen
CP078009,Frozen Food
MM092918,Pets
FR054588,Home
QH042205,Cereals
NG026841,Produce
PJ009801,Dairy
OL006434,Baking
OI002335,Accessories
TP013764,Condiments
JJ070774,Home
UO017534,Snacks
PV023036,Pets
IX021840,Dried Fruits
SE065331,Electronics
WQ048430,Kitchen
WM045548,Pets
UO005999,Condiments
HN034556,Crafts
DZ031985,Pets
HN005649,Snacks
XI074573,Snacks
BS084828,Frozen Foods
LU058295,Condiments
RC007922,Pets
LJ056054,Vegetables
CR004433,Photography
LW057529,Footwear
VD008719,Canned Goods
RE007955,Sports
ZP012067,Snacks
RQ033771,Breakfast
BZ024957,Kitchen
SW047979,Baking Goods
RA036163,Footwear
DD082583,Frozen
MA052663,Outdoor
LO006565,Snacks
EJ074733,Condiments
AG036030,Canned Goods
EF075860,Shirts
FT051943,Beverages
GF024770,Condiments
RX015988,Snacks
GD009319,Prepared Meals
AB026194,Dairy
JO028740,Outdoor
MD050992,Snacks
MF061968,Outdoor
GZ054340,Home
DF038163,Pets
WH015128,Deli
FS039221,Garden
HL040070,Condiments
HL039218,Pasta
UZ023297,Salads
FM000649,Seafood
ZI065793,Home
MO085369,Kitchen
DK019697,Furniture
NN049778,Fitness
WG095724,Electronics
ZG087956,Outdoor
AX037317,Fitness
ME088158,Fitness
CI002097,Electronics
NQ067127,Toys
PM016065,Frozen Fruits
ZN092177,Kitchen
SM068422,Tools
QY007931,Prepared Foods
RP092627,Home Appliances
TD048468,Beverages
UA011608,Confectionery
PM093214,Beverages
JH039110,Frozen Desserts
YZ006979,Frozen Foods
TI006356,Home
GE016763,Health/Protein
GY022426,Canned Goods
MX042797,Office
DO083307,Beverages
AX042155,Kitchen
WZ032365,Computers
IU063049,Frozen Foods
PU020907,Frozen Desserts
VQ048428,Garden
LK001527,Frozen Food
ZA061053,Kitchen
SQ012620,Pets
EC073665,Outdoor
KO026009,Toys
TL094123,Tops
FT033801,Pets
KI071073,Baking
DM021750,Baby
OX028733,Home
LQ014108,Smart Home
FB065898,Canned Goods
YE056156,Beverages
KP075796,Clothing
RH091056,Kitchen
BB034030,Dressing
CG029097,Bakery
SO014368,Spices
VW049815,Kitchen
TS016028,Fitness
FB017220,Accessories
SY046767,Snacks
VO050040,Outdoor
NO061115,Prepared Foods
VP069504,Footwear
NS050281,Activewear
HU076125,Kitchen
JK073255,Bakery
BH051558,Dips
VN053462,Electronics
BW070185,Pets
IF071841,Accessories
QP039114,Condiments
MN054609,Snacks
GU068229,Health
UR001161,Garden
CS062668,Canned Goods
RX020470,Pets
JX035609,Frozen Foods
UQ044000,Frozen Foods
PI013145,Unknown
SG039360,Bakery
XF021035,Fitness
YR051031,Clothing
WE022231,Toys
GI077536,Outdoor
BS041004,Frozen
CV050185,Oils & Vinegars
EC082879,Cereal
WJ028001,Frozen Meals
FQ012040,Tops
VJ044865,Home
AR080205,Pets
OI099024,Soups
AF014962,Snacks
CT044510,Pets
RD092285,Meat
YT086878,Outdoor
PE014481,Frozen Foods
PU037272,Spices
UM026190,Breakfast
TD099406,Dried Fruits
HT057943,Oils
VP099455,Audio
WA065296,Home Appliances
RR094353,Kitchen
JR000324,Beverages
UJ042699,Sports
RL027529,Office
YP078940,Crafts
MW024382,Frozen Vegetables
VC006185,Snacks
PX013386,Accessories
YS093061,Frozen Fruits
OK009154,Baking
WH029764,Prepared Foods
RF032112,Snacks
UI019195,Unknown
LE082543,Seafood
ME073998,Fitness
PY020970,Frozen Foods
IK057392,Kitchen
BR000413,Condiments
YD016265,Salads
LH085680,Kitchen
RC074892,Music
OW073325,Fitness
PM035846,Tools
OK025050,Baked Goods
RR089853,Baking
HI073700,Automotive
RP040536,Canned Goods
AE074840,Kitchen
ZZ093791,Kitchen
SU079831,Sauces
XQ062363,Kitchen
FZ088517,Condiments
IR092227,Pets
LC072545,Kitchen
ZG021785,Canned Goods
GC076996,Art Supplies
DJ065927,Kitchen
AR041539,Snacks
ZD060688,Canned Goods
VN020488,Travel
PM005812,Fitness
FN016982,Grains
FA096242,Soups
HQ055520,Snacks
LG092452,Condiments
BI005468,Outdoor
UR054983,Bakery
ZK063386,Frozen Food
HK099800,Health
BD065123,Home
XQ091028,Confectionery
YK053180,Home
IG091868,Kitchen
WG049522,Produce
FC010468,Condiments
ME084948,Home
YK050449,Kitchen
MN048244,Kitchen
WQ010620,Kitchen
RQ069631,Snacks
FI039531,Health
RD030666,Deli
DL056141,Pets
UX061535,Condiments
QR002438,Beverages
MP054592,Seafood
AG034492,Kitchen
LT041837,Kitchen
SU088002,Canned Goods
RA089082,Shirts
CN092844,Frozen Food
FW074690,Snacks
TV043812,Accessories
QA049932,Home
GM070527,Unknown
TR063844,Condiments
WW057085,Frozen Foods
KI037478,Kitchen
TB040589,Fitness
CP013476,Condiments
WZ079454,Unknown
AM051739,Canned Goods
IX092310,Fitness
SN013438,Accessories
IA036068,Grains
MR095401,Outerwear
FX086943,Outdoor
FB057994,Tools
NC078690,Accessories
WH056175,Outdoor
WC004593,Electronics
CV010333,Beverages
CE004322,Snacks
CK017190,Canned Goods
UE052471,Prepared Meals
MU089310,Audio
PC022229,Pets
PP019949,Outdoor
BF010861,Dairy
SI095976,Breakfast
EO020487,Pets
ZC098766,Sauces
LI019958,Health
ZZ085937,Kitchen
AQ073052,Kitchen
YF008226,Bakery
DO060614,Toys
AT091114,Condiments
FI023849,Home
NJ070938,Footwear
IC037529,Home
FX049665,Pets
II096033,Outdoor
WI006743,Electronics
DW057634,Bakery
JL079255,Pets
HV028541,Home
EX016691,Sports
GT070029,Garden
UW023941,Condiments
HU061929,Prepared Foods
ML031831,Frozen
MF073219,Swimwear
PI043259,Kitchen
GY049387,Frozen Foods
AU060569,Home Security
ID094831,Home
QD003450,Tools
YW053778,Home
DW050767,Frozen Foods
ID089240,Travel
CQ080184,Kitchen
BZ041321,Toys
HA096928,Produce
VQ027040,Fitness
ID087493,Home
OI007963,Pets
VR024543,Snacks
LA098205,Frozen Vegetables
XY052137,Tops
AA032264,Garden
GY004382,Salads
PW074537,Grab
BI003171,Dairy
AU052946,Meats
IF009376,Salads
TB032006,Snacks
KB045173,Home
PP030760,Unknown
RW020820,Spices
VJ077915,Activewear
JO026492,Outerwear
SO022847,Accessories
KM058384,Snacks
IV058327,Frozen
ZH091699,Kitchen
OY080109,Unknown
YR075422,Baking
PQ067744,Unknown
DJ035790,Bottoms
AM050336,Sauces
YW049003,Outdoor
BQ053672,Kitchen
CW067537,Bathroom
LV015333,Books
VY000998,Office
NM039884,Garden
HG006932,Snacks
LD015457,Kitchen
PD008644,Electronics
AF068364,Frozen
RY034149,Canned Soups
CQ072162,Dips
JA047285,Audio
BC022440,Unknown
JU003803,Kitchen
SA087600,Condiments
FP047426,Dressings
ND092303,Toys
DK009416,Home
LT072133,Outdoor
VH065209,Dressings
WU005739,Fitness
IS056610,Health
WZ014558,Bread
BN060023,Pets
CF022551,Pets
JR084587,Breakfast
KT055492,Kitchen
QN076872,Canned Goods
EG001806,Grains
GP080695,Accessories
XI079358,Clothing
QE049300,Produce
CV058577,Garden
QR060409,Health
EX006718,Pets
JZ052279,Outdoor
GG018526,Home
OG060934,Bakery
ZI040961,Home Security
RD011088,Home
GT071108,Bakery
XL087175,Frozen Foods
OF089412,Soups
HE047515,Beverages
NO029788,Cereals
ZR036249,Audio
EJ082693,Protein
QU079994,Health
DL051839,Fitness
NC085766,Snacks
EW005538,Toys
TV080716,Produce
FM023114,Smart Home
KT007210,Fitness
EW082873,Tools
EK000927,Audio
JH033527,Beverages
JE006455,Seafood
TQ028619,Soups
LA037404,Kitchen
QX046510,Pasta
WT046505,Kitchen
KJ061948,Meat
WL059001,Baking Goods
RE073309,Pets
KP043102,Snacks
UO043428,Oils
RG067499,Snacks
NG049211,Sauces
GL052309,Soups
GJ048559,Garden
HC005340,Audio
TC047901,Kitchen
EY003057,Fitness
CA073023,Toys
WY072508,Produce
MG058780,Frozen Foods
WE068806,Baking
GP060833,Home
OE048597,Kitchen
TB044152,Bathroom
TV026953,Snacks
AY033192,Breakfast
GJ039175,Toys
RU059021,Meat
MU098236,Grains
CI037729,Breakfast
RQ031628,Seafood
HJ066150,Prepared Foods
SP003084,Condiments
MU039362,Prepared Foods
ST001444,Dairy
TX043140,Garden
IA051365,Canned Goods
EW025276,Fitness
FL012006,Produce
MC044239,Home
LC054642,Canned Goods
EK024845,Pets
IU033754,Deli
RY018496,Fitness
DJ036333,Grains
RX097362,Home Security
QP030711,Automotive
KK051391,Soups
UT051065,Fitness
ED096697,Kitchen
CR000867,Tools
WO075307,Home
WQ090235,Automotive
WG029597,Kitchen
EV090988,Dried Fruits
NH050930,Breakfast
VW090516,Office
OL040579,Gaming
ZT037653,Condiments
CB019507,Frozen Foods
CY088274,Frozen Foods
WP090469,Produce
RX094187,Outdoor
RS025554,Condiments
US038719,Kitchen
QM095982,Bathroom
HQ027283,Unknown
LW083217,Home
HV041002,Unknown
BC028977,Snacks
EE035225,Produce
OM050374,Fitness
BJ094559,Frozen Foods
TO009200,Garden
KX033423,Kitchen
AA082773,Kitchen
QM006843,Pets
CY002015,Fitness
MB095866,Art Supplies
BD087403,Meat & Poultry
VK090011,Baking
HP067134,Outdoor
EX069344,Canned Goods
ZR074934,Books
MC039174,Condiments
FJ090447,Oils & Vinegars
LA010075,Accessories
PS052688,Soups
DI032274,Beverages
RU084894,Salads
UT016181,Kitchen
OZ047633,Outerwear
JK044561,Pets
TK090911,Art Supplies
LW017568,Dairy
YE030088,Vegetables
SE057748,Condiments
HS086983,Home
OD040124,Condiments
HG011716,Kitchen
RE011603,Art Supplies
LN063990,Snacks
UM092344,Toys
VW089494,Prepared Foods
DV053126,Electronics
XD027580,Snacks
HE043550,Bicycles
FC025577,Outdoor
WT046375,Accessories
HV091256,Outdoor
MS080154,Garden
IY074206,Frozen Foods
FY064786,Health
LB033833,Home
VN066311,Music
PN028495,Audio
WU008675,Kitchen
HU003051,Kitchen
NB041369,Automotive
TO038700,Outdoor
TC064656,Dairy
GU016823,Dairy
KM086593,Office
MH099683,Pets
EV018081,Dairy
FS099822,Pasta
LT015997,Bakery
WO038779,Accessories
GS018157,Condiments
PO088578,Condiments
CA096928,Books
HH088162,Prepared Meals
QK079325,Fitness
IK044488,Frozen Meals
HZ012191,Condiments
VZ061760,Home
GP092788,Pasta
RI080750,Prepared Meals
MB086840,Canned Goods
SL017492,Baking
UF070568,Baking
KN009148,Snacks
MH046457,Home
ND044672,Health
NZ030429,Accessories
LA082444,Kitchen
ZD023897,Outdoor
NC097342,Sports
JU030897,Accessories
GJ024663,Activewear
YV070687,Frozen Foods
SL019932,Cereals
MU067042,Outdoor
OA066925,Kitchen
PZ021916,Photography
ME091181,Condiments
UG065792,Electronics
SC016494,Outdoor
AF087073,Frozen Food
DE050551,Seafood
FI067254,Frozen Vegetables
CH043961,Beverages
NS097603,Activewear
SB049396,Soups
KJ060526,Snacks
YZ042859,Pasta
SG094546,Prepared Foods
XN086022,Fitness
GS028173,Snacks
XY048815,Spices
SK080811,Beverages
VA030207,Sports
YN053436,Prepared Foods
ZA054835,Automotive
IY079640,Breakfast
NK077375,Footwear
AR054890,Food
YA075130,Accessories
IR062927,Frozen
GP024057,Fitness
FI060862,Bakery
BO048558,Unknown
EV036539,Furniture
RF083284,Bakery
ZK060883,Produce
MV071256,Automotive
VS044430,Health
BO028933,Desserts
RP069669,Accessories
ZX071881,Frozen Foods
TW033998,Electronics
IO078286,Snacks
DM052390,Garden
ZR028036,Fitness
AN077037,Frozen Foods
DQ071585,Outdoor
KU077513,Gaming
SX052012,Home
LA030163,Home
SE094765,Fitness
CN068764,Snacks
LI027953,Automotive
CY047953,Confectionery
FX044955,Frozen Meals
TK017122,Electronics
CB005248,Garden
ZP022992,Accessories
ZN021991,Bottoms
NP077748,Health
QQ030750,Dairy
CQ089859,Frozen Desserts
TP081125,Tops
VD012823,Meal Kits
HZ002497,Grains
NG064793,Garden
LR027458,Soups
BC007575,Frozen Foods
BD067076,Kitchen
KJ014419,Outdoor
IV056248,Home
DG069693,Kitchen
VX020146,Kitchen
SH028481,Pets
OL057372,Footwear
BX090922,Snacks
GX093059,Condiments
MY066603,Dairy
EE086581,Vegetables
GQ049201,Dairy
KE090535,Garden
BT092186,Grains
IA061353,Dairy
AT083923,Pets
IY086022,Dresses
HG095570,Meat
ES036625,Oils
MP049210,Health
FD062922,Pets
XI079766,Photography
YV028162,Snacks
PQ087321,Garden
QK085709,Canned Goods
EG056626,Health
ZB079712,Bottoms
MW031103,Frozen Food
KF098515,Fitness
JO085947,Kitchen
PL013734,Home
JH004642,Tools
SK077596,Photography
UP097887,Outdoor
AL070706,Protein
TS039248,Spices
IZ074585,Condiments
UK092798,Outdoor
FJ073819,Kitchen
FQ031517,Accessories
ZJ005396,Kitchen
TY023864,Grains
EC008540,Outdoor
XL070716,Kitchen
DX028493,Condiments
WL041108,Baked Goods
VG069789,Outdoor
OE007205,Frozen Food
QE063301,Music
SO068012,Frozen
KP028279,Home Appliances
AD098459,Garden
CS045505,Outdoor
ZI014714,Snacks
QA056953,Baby
IX093256,Produce
MR060910,Vegetables
FQ037375,Travel
PF037239,Canned Goods
BF061226,Outerwear
AV044682,Baking
MT005037,Garden
ZW039927,Home
KS017853,Accessories
CQ092154,Snacks
RJ007956,Health
FI074601,Bakery
ZB017744,Accessories
ZY032351,Kitchen
GV075639,Salads
PR021913,Home
MX013327,Garden
YX010597,Frozen Foods
KD012117,Garden
BC081311,Condiments
FC090079,Electronics
OW057517,Electronics
TI063306,Beverages
BO009057,Dairy
SA064913,Kitchen
MZ039978,Art Supplies
ZV068041,Dairy
WU080548,Sauces
PD090295,Canned Goods
CF049958,Garden
WN096386,Art Supplies
QC032956,Home
UM052413,Snacks
FY037125,Bakery
DC036335,Prepared Meals
VG066533,Meal Kits
NG043212,Condiments
KT091083,Sports
VO027884,Snacks
TK032609,Bakery
HS092397,Condiments
SK086363,Kitchen
ZS035168,Canned Goods
HX040512,Snacks
HI052344,Outdoor
OZ086672,Prepared Foods
YU042710,Smart Home
OX055828,Home Appliances
TJ035338,Pets
JF086610,Electronics
QJ071504,Kitchen
RO095157,Photography
YQ043873,Meat
IA022601,Dairy
UG030160,Baked Goods
ZO006088,Meat
ZR072207,Frozen Foods
TI069442,Home
XD004422,Pets
SS083952,Frozen Desserts
OU093695,Bakery
XG009184,Accessories
VM070549,Breakfast
FO041203,Seafood
LO018193,Home
RK099848,Kitchen
WG059507,Frozen Foods
CI048769,Kitchen
ID014944,Home Appliances
XX024240,Health
KP033319,Fitness
IF085936,Outdoor
NL082152,Frozen Foods
XC025583,Unknown
AG091553,Snacks
VD031607,Dairy
BJ030424,Grains
WM002400,Electronics
EE026148,Electronics
QR097023,Kitchen
DX015194,Tools
YU019270,Spices
FS005124,Outdoor
SW058169,Home
LX074998,Home
CK053082,Vegetables
WK024652,Beverages
MP081425,Kitchen
FC009320,Kitchen
YF022850,Electronics
WV070252,Dairy
WB080247,Books
RA098855,Snacks
DO056898,Home
ZO040225,Tools
PH065280,Condiments
SL049492,Smart Home
OO046940,Bicycles
OQ061879,Beverages
YL041091,Snacks
NS073093,Kitchen
OW065854,Garden
YY029352,Outdoor
CN066148,Outdoor
PM032614,Dressings
OL048370,Dresses
PV077704,Office
NB008076,Beverages
NI045985,Automotive
FG011686,Frozen Vegetables
ZK017990,Snacks
TW072363,Sports
GL002868,Pets
IU015861,Audio
NI092665,Kitchen
JT020253,Canned Goods
QK072167,Pets
EP088407,Pasta
MS053932,Baking
UC089716,Home
EW050885,Snacks
ST060961,Soups
BZ073907,Frozen Desserts
OS016131,Bakery
QL073930,Outdoor
AR093864,Beverages
FE044927,Tools
LW032953,Beauty
QH009639,Kitchen
VC036954,Accessories
QO038548,Beverages
UZ019741,Baking
MB046323,Baking
JB089049,Snacks
XC034103,Outdoor
HE070244,Pets
FZ028025,Frozen Food
TR016077,Kitchen
KS044548,Furniture
VU059323,Outdoor
PI093946,Sauces
TI069910,Pasta
XG049567,Meat
CF040284,Meal Kits
KY093175,Snacks
PH013376,Fitness
GT026920,Automotive
RZ034640,Activewear
TN046535,Outdoor
HW014946,Footwear
RI070987,Pets
MD051376,Outdoor
PX082957,Sauces
AE091008,Condiments
BL029238,Office
QK069817,Swimwear
